1,01.07.2018.,00:05:00,21,22,1,3,0,1,0,H,16,23
2,01.07.2018.,00:10:00,21,22,1,3,0,1,0,H,16,23
3,01.07.2018.,00:15:00,21,22,1,3,0,1,0,H,16,23
4,01.07.2018.,00:20:00,21,22,1,3,0,1,0,H,16,23
5,01.07.2018.,00:25:00,21,22,1,3,0,1,0,H,16,23
6,01.07.2018.,00:30:00,21,22,1,3,0,1,0,H,16,23
7,01.07.2018.,00:35:00,21,22,1,3,0,1,0,H,16,23
8,01.07.2018.,00:40:00,21,22,1,3,0,1,0,H,16,23
9,01.07.2018.,00:45:00,21,22,1,3,0,1,0,H,16,23
10,01.07.2018.,00:50:00,21,22,1,3,0,1,0,H,16,23
11,01.07.2018.,00:55:00,21,22,1,3,0,1,0,H,16,23
12,01.07.2018.,01:00:00,21,22,1,3,0,1,0,H,16,23
13,01.07.2018.,01:05:00,21,22,1,3,0,1,0,H,16,23
14,01.07.2018.,01:10:00,21,22,1,3,0,1,0,H,16,23
15,01.07.2018.,01:15:00,21,22,1,3,0,1,0,H,16,23
16,01.07.2018.,01:20:00,21,22,1,3,0,1,0,H,16,23
17,01.07.2018.,01:25:00,21,22,1,3,0,1,0,H,16,23
18,01.07.2018.,01:30:00,21,22,1,3,0,1,0,H,16,23
19,01.07.2018.,01:35:00,21,22,1,3,0,1,0,H,16,23
20,01.07.2018.,01:40:00,21,22,1,3,0,1,0,H,16,23
21,01.07.2018.,01:45:00,21,22,1,3,0,1,0,H,16,23
22,01.07.2018.,01:50:00,21,22,1,3,0,1,0,H,16,23
23,01.07.2018.,01:55:00,21,22,1,3,0,1,0,H,16,23
24,01.07.2018.,02:00:00,21,22,1,3,0,1,0,H,16,23
25,01.07.2018.,02:05:00,21,22,1,3,0,1,0,H,16,23
26,01.07.2018.,02:10:00,21,22,1,3,0,1,0,H,16,23
27,01.07.2018.,02:15:00,21,22,1,3,0,1,0,H,16,23
28,01.07.2018.,02:20:00,21,22,1,3,0,1,0,H,16,23
29,01.07.2018.,02:25:00,21,22,1,3,0,1,0,H,16,23
30,01.07.2018.,02:30:00,21,22,1,3,0,1,0,H,16,23
31,01.07.2018.,02:35:00,21,22,1,3,0,1,0,H,16,23
32,01.07.2018.,02:40:00,21,22,1,3,0,1,0,H,16,23
33,01.07.2018.,02:45:00,21,22,1,3,0,1,0,H,16,23
34,01.07.2018.,02:50:00,21,22,1,3,0,1,0,H,16,23
35,01.07.2018.,02:55:00,21,22,1,3,0,1,0,H,16,23
36,01.07.2018.,03:00:00,21,22,1,3,0,1,0,H,16,22
37,01.07.2018.,03:05:00,21,22,1,3,0,1,0,H,16,22
38,01.07.2018.,03:10:00,21,22,1,3,0,1,0,H,16,22
39,01.07.2018.,03:15:00,21,22,1,3,0,1,0,H,16,22
40,01.07.2018.,03:20:00,21,22,1,3,0,1,0,H,16,22
41,01.07.2018.,03:25:00,21,22,1,3,0,1,0,H,16,22
42,01.07.2018.,03:30:00,21,22,1,3,0,1,0,H,16,22
